timestamp,end_to_end_latency_ms,inference_latency_ms,end_to_end_fps,inference_fps
2026-05-26 20:24:44.759,96.77,92.253,9.673,9.671
2026-05-26 20:24:44.865,97.62,93.971,9.665,9.665
2026-05-26 20:24:44.968,94.965,90.572,9.659,9.656
2026-05-26 20:24:45.069,92.478,88.472,9.679,9.68
2026-05-26 20:24:45.172,93.755,89.403,9.679,9.678
2026-05-26 20:24:45.275,93.098,88.807,9.68,9.683
2026-05-26 20:24:45.378,94.227,89.8,9.679,9.677
2026-05-26 20:24:45.480,93.554,89.59,9.678,9.68
2026-05-26 20:24:45.584,94.172,88.985,9.665,9.667
2026-05-26 20:24:45.686,93.228,89.125,9.684,9.685
2026-05-26 20:24:45.791,96.464,92.405,9.678,9.677
2026-05-26 20:24:45.895,94.845,90.831,9.675,9.674
2026-05-26 20:24:46.008,104.376,100.325,9.639,9.639
2026-05-26 20:24:46.116,98.588,95.252,9.629,9.63
2026-05-26 20:24:46.219,95.238,90.919,9.636,9.634
2026-05-26 20:24:46.323,93.41,89.26,9.634,9.639
2026-05-26 20:24:46.426,94.806,90.594,9.629,9.628
2026-05-26 20:24:46.529,94.603,90.644,9.627,9.627
2026-05-26 20:24:46.633,94.211,89.671,9.617,9.62
2026-05-26 20:24:46.737,95.505,91.452,9.652,9.647
2026-05-26 20:24:46.841,94.669,90.345,9.658,9.658
2026-05-26 20:24:46.943,94.024,89.868,9.655,9.656
2026-05-26 20:24:47.046,94.016,89.748,9.652,9.646
2026-05-26 20:24:47.148,93.534,89.853,9.65,9.651
2026-05-26 20:24:47.252,95.378,90.899,9.639,9.638
2026-05-26 20:24:47.355,93.652,89.449,9.641,9.64
2026-05-26 20:24:47.458,94.45,90.023,9.638,9.637
2026-05-26 20:24:47.562,95.072,90.708,9.633,9.634
2026-05-26 20:24:47.666,95.698,91.37,9.623,9.62
2026-05-26 20:24:47.776,101.255,97.132,9.61,9.61
2026-05-26 20:24:47.880,95.127,90.766,9.617,9.618
2026-05-26 20:24:47.982,93.213,89.074,9.621,9.624
2026-05-26 20:24:48.087,95.712,91.154,9.611,9.611
2026-05-26 20:24:48.189,93.875,89.877,9.611,9.612
2026-05-26 20:24:48.293,94.398,90.033,9.61,9.606
2026-05-26 20:24:48.397,95.329,91.342,9.605,9.607
2026-05-26 20:24:48.500,94.618,90.254,9.602,9.601
2026-05-26 20:24:48.602,93.643,89.474,9.607,9.604
2026-05-26 20:24:48.708,96.522,92.051,9.596,9.595
2026-05-26 20:24:48.813,96.366,92.398,9.597,9.598
2026-05-26 20:24:48.917,95.678,89.709,9.595,9.595
2026-05-26 20:24:49.021,94.798,90.829,9.625,9.626
2026-05-26 20:24:49.125,95.413,90.921,9.637,9.636
2026-05-26 20:24:49.226,92.882,88.654,9.645,9.646
2026-05-26 20:24:49.329,94.27,89.926,9.647,9.642
2026-05-26 20:24:49.431,93.851,89.884,9.651,9.651
2026-05-26 20:24:49.535,93.805,89.232,9.649,9.653
2026-05-26 20:24:49.637,94.069,90.088,9.654,9.651
2026-05-26 20:24:49.742,96.4,92.108,9.652,9.65
2026-05-26 20:24:49.844,93.542,89.505,9.657,9.657
2026-05-26 20:24:49.947,94.251,89.928,9.655,9.655
2026-05-26 20:24:50.049,92.835,88.864,9.658,9.659
2026-05-26 20:24:50.151,94.098,89.442,9.656,9.656
2026-05-26 20:24:50.255,94.366,90.357,9.659,9.66
2026-05-26 20:24:50.357,94.155,89.806,9.658,9.657
2026-05-26 20:24:50.460,93.307,89.211,9.662,9.663
2026-05-26 20:24:50.563,94.961,90.639,9.662,9.661
2026-05-26 20:24:50.667,94.377,90.309,9.666,9.667
2026-05-26 20:24:50.773,97.412,92.893,9.678,9.677
2026-05-26 20:24:50.876,94.682,90.697,9.68,9.68
2026-05-26 20:24:50.977,92.5,88.166,9.683,9.682
2026-05-26 20:24:51.078,92.722,88.342,9.693,9.694
2026-05-26 20:24:51.181,94.341,90.155,9.692,9.691
2026-05-26 20:24:51.283,93.034,89.351,9.698,9.697
2026-05-26 20:24:51.388,95.801,91.324,9.696,9.695
2026-05-26 20:24:51.506,108.767,104.888,9.648,9.651
2026-05-26 20:24:51.615,100.411,96.898,9.626,9.626
2026-05-26 20:24:51.719,95.681,91.705,9.629,9.63
2026-05-26 20:24:51.827,99.508,95.009,9.62,9.618
2026-05-26 20:24:51.932,96.337,92.772,9.618,9.618
2026-05-26 20:24:52.037,95.968,91.717,9.614,9.614
2026-05-26 20:24:52.145,99.215,95.2,9.601,9.603
2026-05-26 20:24:52.251,96.843,91.056,9.588,9.588
2026-05-26 20:24:52.353,93.883,89.733,9.588,9.59
2026-05-26 20:24:52.457,94.743,90.645,9.584,9.584
2026-05-26 20:24:52.559,93.264,88.845,9.589,9.587
2026-05-26 20:24:52.661,93.709,89.592,9.589,9.589
2026-05-26 20:24:52.766,96.005,92.291,9.589,9.591
2026-05-26 20:24:52.870,95.213,90.719,9.583,9.583
2026-05-26 20:24:52.972,92.957,88.986,9.587,9.588
2026-05-26 20:24:53.074,93.537,89.237,9.584,9.584
2026-05-26 20:24:53.177,93.84,89.836,9.585,9.586
2026-05-26 20:24:53.280,94.388,90.005,9.585,9.584
2026-05-26 20:24:53.383,93.67,89.617,9.587,9.587
2026-05-26 20:24:53.486,94.909,90.442,9.582,9.581
2026-05-26 20:24:53.589,94.184,90.466,9.584,9.585
2026-05-26 20:24:53.691,93.519,89.132,9.588,9.586
2026-05-26 20:24:53.795,94.862,90.349,9.597,9.598
2026-05-26 20:24:53.898,94.44,90.263,9.596,9.597
2026-05-26 20:24:54.000,92.977,88.863,9.595,9.596
2026-05-26 20:24:54.103,94.941,90.443,9.587,9.587
2026-05-26 20:24:54.206,93.519,89.149,9.59,9.59
2026-05-26 20:24:54.309,94.547,90.231,9.585,9.584
2026-05-26 20:24:54.412,93.874,89.551,9.591,9.592
2026-05-26 20:24:54.514,93.825,89.617,9.641,9.638
2026-05-26 20:24:54.615,92.434,88.394,9.666,9.667
2026-05-26 20:24:54.719,95.011,89.794,9.668,9.669
2026-05-26 20:24:54.822,94.751,90.735,9.682,9.684
2026-05-26 20:24:54.925,93.776,89.742,9.69,9.689
2026-05-26 20:24:55.028,93.794,89.395,9.697,9.7
2026-05-26 20:24:55.131,94.542,90.094,9.713,9.712
2026-05-26 20:24:55.233,93.519,89.669,9.724,9.724
2026-05-26 20:24:55.337,94.919,90.115,9.72,9.72
2026-05-26 20:24:55.442,96.277,92.222,9.715,9.716
2026-05-26 20:24:55.545,94.112,89.585,9.711,9.71
2026-05-26 20:24:55.647,93.102,88.593,9.713,9.714
2026-05-26 20:24:55.754,97.707,93.284,9.708,9.706
2026-05-26 20:24:55.857,93.962,89.791,9.71,9.712
2026-05-26 20:24:55.961,94.614,90.298,9.703,9.703
2026-05-26 20:24:56.062,92.628,88.543,9.706,9.707
2026-05-26 20:24:56.164,94.2,89.119,9.708,9.704
2026-05-26 20:24:56.267,94.124,89.816,9.708,9.709
2026-05-26 20:24:56.371,94.51,90.132,9.705,9.704
2026-05-26 20:24:56.473,92.994,89.035,9.71,9.712
2026-05-26 20:24:56.577,95.152,90.87,9.707,9.706
2026-05-26 20:24:56.679,93.675,89.639,9.705,9.707
2026-05-26 20:24:56.796,108.463,103.982,9.661,9.659
2026-05-26 20:24:56.900,94.361,90.35,9.661,9.661
2026-05-26 20:24:57.004,95.914,90.936,9.651,9.652
2026-05-26 20:24:57.107,93.808,89.808,9.654,9.655
2026-05-26 20:24:57.210,93.68,89.326,9.654,9.653
2026-05-26 20:24:57.320,101.21,97.218,9.632,9.633
2026-05-26 20:24:57.424,95.455,91.133,9.627,9.625
2026-05-26 20:24:57.526,93.348,89.103,9.628,9.63
2026-05-26 20:24:57.629,95.015,90.613,9.621,9.619
2026-05-26 20:24:57.731,93.793,89.634,9.627,9.625
2026-05-26 20:24:57.837,96.651,91.326,9.621,9.621
2026-05-26 20:24:57.939,94.078,90.092,9.62,9.621
2026-05-26 20:24:58.043,94.995,90.654,9.616,9.615
2026-05-26 20:24:58.146,94.133,89.845,9.617,9.619
2026-05-26 20:24:58.250,94.656,90.367,9.614,9.613
2026-05-26 20:24:58.352,93.319,89.319,9.619,9.619
2026-05-26 20:24:58.456,95.187,90.722,9.622,9.621
2026-05-26 20:24:58.559,93.968,90.007,9.624,9.623
2026-05-26 20:24:58.662,94.277,89.807,9.619,9.619
2026-05-26 20:24:58.767,96.562,92.417,9.624,9.624
2026-05-26 20:24:58.870,94.628,90.224,9.624,9.621
2026-05-26 20:24:58.973,93.233,89.04,9.627,9.629
2026-05-26 20:24:59.077,94.951,90.432,9.62,9.619
2026-05-26 20:24:59.179,93.398,89.389,9.621,9.623
2026-05-26 20:24:59.280,92.522,88.102,9.626,9.625
2026-05-26 20:24:59.382,93.481,88.912,9.629,9.631
2026-05-26 20:24:59.487,95.785,91.378,9.621,9.619
2026-05-26 20:24:59.589,92.792,88.765,9.628,9.63
2026-05-26 20:24:59.692,95.116,90.669,9.625,9.623
2026-05-26 20:24:59.797,96.321,92.234,9.664,9.665
2026-05-26 20:24:59.912,106.112,101.854,9.627,9.625
2026-05-26 20:25:00.019,97.944,94.597,9.62,9.62
2026-05-26 20:25:00.122,94.766,90.343,9.618,9.616
2026-05-26 20:25:00.224,93.55,89.528,9.62,9.62
2026-05-26 20:25:00.327,93.972,89.617,9.644,9.642
2026-05-26 20:25:00.429,93.653,89.393,9.651,9.652
2026-05-26 20:25:00.532,94.951,90.52,9.646,9.645
2026-05-26 20:25:00.636,94.292,90.299,9.646,9.649
2026-05-26 20:25:00.742,97.08,92.226,9.633,9.636
2026-05-26 20:25:00.844,93.649,89.395,9.643,9.643
2026-05-26 20:25:00.947,93.874,89.43,9.643,9.643
2026-05-26 20:25:01.050,94.684,90.514,9.645,9.644
2026-05-26 20:25:01.153,94.172,89.824,9.645,9.643
2026-05-26 20:25:01.255,93.292,89.344,9.648,9.65
2026-05-26 20:25:01.360,96.075,91.576,9.64,9.639
2026-05-26 20:25:01.462,93.447,89.475,9.646,9.646
2026-05-26 20:25:01.566,94.028,89.438,9.644,9.645
2026-05-26 20:25:01.669,94.788,90.469,9.645,9.644
2026-05-26 20:25:01.780,102.966,98.789,9.627,9.623
2026-05-26 20:25:01.882,94.5,89.912,9.628,9.628
2026-05-26 20:25:02.001,108.912,104.534,9.577,9.578
2026-05-26 20:25:02.107,97.122,93.68,9.571,9.572
2026-05-26 20:25:02.209,93.927,89.381,9.569,9.568
2026-05-26 20:25:02.311,93.804,89.751,9.567,9.566
2026-05-26 20:25:02.414,94.502,90.121,9.564,9.562
2026-05-26 20:25:02.518,94.52,90.53,9.567,9.569
2026-05-26 20:25:02.623,96.795,92.193,9.557,9.554
2026-05-26 20:25:02.729,95.755,91.738,9.552,9.555
2026-05-26 20:25:02.837,99.452,94.925,9.542,9.541
2026-05-26 20:25:02.941,95.296,91.323,9.576,9.576
2026-05-26 20:25:03.045,95.375,91.048,9.584,9.583
2026-05-26 20:25:03.149,95.983,91.994,9.58,9.581
2026-05-26 20:25:03.255,97.446,93.113,9.567,9.567
2026-05-26 20:25:03.361,96.455,91.746,9.558,9.56
2026-05-26 20:25:03.464,95.111,90.773,9.554,9.552
2026-05-26 20:25:03.566,93.655,89.515,9.559,9.559
2026-05-26 20:25:03.671,96.357,91.951,9.553,9.552
2026-05-26 20:25:03.777,96.807,92.727,9.555,9.553
2026-05-26 20:25:03.879,93.475,88.934,9.554,9.554
2026-05-26 20:25:03.983,94.961,90.487,9.552,9.552
2026-05-26 20:25:04.087,94.862,90.464,9.55,9.55
2026-05-26 20:25:04.190,93.67,89.332,9.549,9.552
2026-05-26 20:25:04.294,95.041,90.493,9.544,9.542
2026-05-26 20:25:04.397,93.824,89.861,9.551,9.552
2026-05-26 20:25:04.501,94.922,89.909,9.545,9.545
2026-05-26 20:25:04.602,93.111,88.931,9.549,9.549
2026-05-26 20:25:04.707,95.818,91.4,9.545,9.545
2026-05-26 20:25:04.812,96.45,92.443,9.562,9.566
2026-05-26 20:25:04.916,94.656,90.305,9.56,9.561
2026-05-26 20:25:05.018,93.225,89.186,9.612,9.611
2026-05-26 20:25:05.125,98.667,93.509,9.607,9.606
2026-05-26 20:25:05.228,93.422,89.461,9.608,9.609
2026-05-26 20:25:05.331,93.786,89.226,9.605,9.607
2026-05-26 20:25:05.433,94.438,90.083,9.606,9.607
2026-05-26 20:25:05.536,93.979,89.659,9.609,9.607
2026-05-26 20:25:05.639,92.891,88.765,9.618,9.622
2026-05-26 20:25:05.744,96.931,92.627,9.616,9.613
2026-05-26 20:25:05.848,95.037,91.048,9.63,9.631
2026-05-26 20:25:05.952,95.303,90.392,9.629,9.63
2026-05-26 20:25:06.054,93.194,89.105,9.637,9.637
2026-05-26 20:25:06.158,94.975,90.484,9.639,9.639
2026-05-26 20:25:06.261,94.268,90.095,9.649,9.65
2026-05-26 20:25:06.364,95.143,90.746,9.654,9.652
2026-05-26 20:25:06.467,93.492,89.401,9.657,9.66
2026-05-26 20:25:06.571,95.08,90.702,9.653,9.652
2026-05-26 20:25:06.672,93.275,89.143,9.663,9.663
2026-05-26 20:25:06.777,97.063,92.622,9.665,9.662
2026-05-26 20:25:06.881,94.981,90.1,9.662,9.661
2026-05-26 20:25:06.983,93.952,89.657,9.666,9.664
2026-05-26 20:25:07.087,93.46,89.416,9.667,9.671
2026-05-26 20:25:07.190,95.129,90.739,9.665,9.662
2026-05-26 20:25:07.300,101.087,97.116,9.646,9.647
2026-05-26 20:25:07.404,95.067,90.69,9.641,9.64
2026-05-26 20:25:07.507,94.167,90.218,9.645,9.644
2026-05-26 20:25:07.609,92.984,88.677,9.646,9.645
2026-05-26 20:25:07.710,92.393,88.252,9.657,9.658
2026-05-26 20:25:07.817,97.798,93.342,9.653,9.652
2026-05-26 20:25:07.919,93.233,89.121,9.657,9.658
2026-05-26 20:25:08.023,95.386,90.831,9.651,9.649
2026-05-26 20:25:08.125,93.858,89.776,9.667,9.667
2026-05-26 20:25:08.228,94.163,89.719,9.665,9.664
2026-05-26 20:25:08.332,95.98,91.424,9.663,9.658
2026-05-26 20:25:08.438,97.824,92.863,9.652,9.651
2026-05-26 20:25:08.551,103.894,99.498,9.62,9.621
2026-05-26 20:25:08.654,94.737,90.334,9.616,9.613
2026-05-26 20:25:08.759,95.038,90.196,9.619,9.623
2026-05-26 20:25:08.862,93.793,89.294,9.623,9.622
2026-05-26 20:25:08.964,93.418,89.411,9.629,9.63
2026-05-26 20:25:09.068,95.044,90.531,9.621,9.622
2026-05-26 20:25:09.171,93.723,89.734,9.625,9.626
2026-05-26 20:25:09.274,94.695,90.339,9.624,9.623
2026-05-26 20:25:09.377,94.109,89.776,9.627,9.629
2026-05-26 20:25:09.480,94.597,90.286,9.624,9.623
2026-05-26 20:25:09.582,93.37,89.344,9.629,9.631
2026-05-26 20:25:09.689,97.518,93.106,9.614,9.615
2026-05-26 20:25:09.796,98.481,94.511,9.605,9.61
2026-05-26 20:25:09.907,101.91,97.435,9.582,9.583
2026-05-26 20:25:10.011,94.962,90.965,9.579,9.58
2026-05-26 20:25:10.112,93.646,89.181,9.584,9.577
2026-05-26 20:25:10.215,94.572,90.212,9.587,9.587
2026-05-26 20:25:10.319,94.481,90.14,9.609,9.608
2026-05-26 20:25:10.420,92.703,88.678,9.616,9.618
2026-05-26 20:25:10.525,95.646,91.17,9.61,9.611
2026-05-26 20:25:10.627,93.772,89.787,9.608,9.609
2026-05-26 20:25:10.731,93.523,89.204,9.601,9.603
2026-05-26 20:25:10.837,98.136,94.102,9.601,9.6
2026-05-26 20:25:10.945,98.5,94.139,9.583,9.583
2026-05-26 20:25:11.047,93.637,89.138,9.588,9.59
2026-05-26 20:25:11.151,94.498,90.117,9.585,9.585
2026-05-26 20:25:11.252,93.084,89.092,9.589,9.589
2026-05-26 20:25:11.355,94.405,89.595,9.59,9.595
2026-05-26 20:25:11.458,93.747,89.741,9.603,9.604
2026-05-26 20:25:11.561,93.783,89.442,9.634,9.634
2026-05-26 20:25:11.664,93.966,89.947,9.637,9.638
2026-05-26 20:25:11.770,97.622,93.267,9.632,9.628
2026-05-26 20:25:11.875,94.678,90.64,9.625,9.63
2026-05-26 20:25:11.978,94.293,90.135,9.621,9.621
2026-05-26 20:25:12.081,94.395,90.431,9.625,9.623
2026-05-26 20:25:12.187,94.329,89.838,9.615,9.621
2026-05-26 20:25:12.292,96.252,92.384,9.611,9.611
2026-05-26 20:25:12.395,94.126,89.907,9.608,9.608
2026-05-26 20:25:12.499,94.978,90.822,9.607,9.607
2026-05-26 20:25:12.602,94.363,90.13,9.604,9.603
2026-05-26 20:25:12.705,93.57,89.707,9.616,9.617
2026-05-26 20:25:12.811,97.406,92.9,9.62,9.618
2026-05-26 20:25:12.913,93.691,89.642,9.646,9.647
2026-05-26 20:25:13.016,94.718,89.655,9.649,9.646
2026-05-26 20:25:13.120,94.919,90.309,9.642,9.645
2026-05-26 20:25:13.224,95.53,91.303,9.638,9.638
2026-05-26 20:25:13.329,96.107,91.837,9.634,9.633
2026-05-26 20:25:13.432,94.627,90.4,9.629,9.626
2026-05-26 20:25:13.535,93.625,89.568,9.635,9.636
2026-05-26 20:25:13.638,94.924,90.475,9.631,9.63
2026-05-26 20:25:13.743,95.632,91.485,9.628,9.625
2026-05-26 20:25:13.845,93.634,89.066,9.642,9.641
2026-05-26 20:25:13.947,93.176,88.785,9.66,9.661
2026-05-26 20:25:14.051,95.102,90.724,9.656,9.654
2026-05-26 20:25:14.153,92.84,88.817,9.66,9.662
2026-05-26 20:25:14.256,93.954,89.431,9.656,9.657
2026-05-26 20:25:14.359,94.265,90.278,9.657,9.657
2026-05-26 20:25:14.461,93.612,89.237,9.657,9.656
2026-05-26 20:25:14.564,94.582,90.29,9.655,9.656
2026-05-26 20:25:14.668,95.021,90.672,9.652,9.651
2026-05-26 20:25:14.774,97.513,93.437,9.654,9.653
2026-05-26 20:25:14.878,95.626,90.644,9.655,9.65
2026-05-26 20:25:14.981,94.136,90.131,9.657,9.656
2026-05-26 20:25:15.085,94.138,89.582,9.654,9.657
2026-05-26 20:25:15.188,94.075,90.407,9.663,9.656
2026-05-26 20:25:15.293,95.72,91.449,9.664,9.664
2026-05-26 20:25:15.395,94.085,89.653,9.666,9.667
2026-05-26 20:25:15.508,104.416,100.321,9.637,9.635
2026-05-26 20:25:15.612,94.976,90.883,9.635,9.638
2026-05-26 20:25:15.715,95.024,90.847,9.633,9.63
2026-05-26 20:25:15.821,96.308,92.573,9.635,9.637
2026-05-26 20:25:15.925,95.466,90.897,9.631,9.629
2026-05-26 20:25:16.027,93.307,89.269,9.634,9.636
2026-05-26 20:25:16.130,93.843,89.741,9.635,9.636
2026-05-26 20:25:16.233,94.024,89.768,9.639,9.641
2026-05-26 20:25:16.336,94.496,90.152,9.643,9.644
2026-05-26 20:25:16.439,93.147,89.005,9.646,9.648
2026-05-26 20:25:16.542,95.212,90.597,9.643,9.64
2026-05-26 20:25:16.645,93.411,89.398,9.647,9.648
2026-05-26 20:25:16.757,104.131,99.617,9.62,9.619
2026-05-26 20:25:16.860,93.867,89.737,9.618,9.62
2026-05-26 20:25:16.962,94.417,89.935,9.618,9.613
2026-05-26 20:25:17.065,94.153,89.873,9.621,9.622
2026-05-26 20:25:17.168,94.146,89.773,9.618,9.616
2026-05-26 20:25:17.270,93.158,88.996,9.619,9.621
2026-05-26 20:25:17.374,94.887,90.418,9.617,9.617
2026-05-26 20:25:17.476,93.07,89.078,9.619,9.62
2026-05-26 20:25:17.578,93.499,89.148,9.622,9.621
2026-05-26 20:25:17.682,94.797,90.778,9.622,9.623
2026-05-26 20:25:17.788,96.927,92.837,9.622,9.623
2026-05-26 20:25:17.889,93.146,88.827,9.634,9.631
2026-05-26 20:25:17.994,96.777,91.715,9.626,9.624
2026-05-26 20:25:18.107,103.479,99.529,9.599,9.597
2026-05-26 20:25:18.222,107.122,103.347,9.558,9.557
2026-05-26 20:25:18.325,92.872,88.647,9.564,9.568
2026-05-26 20:25:18.428,94.591,90.354,9.562,9.56
2026-05-26 20:25:18.531,93.207,89.355,9.592,9.598
2026-05-26 20:25:18.644,102.005,97.706,9.564,9.568
2026-05-26 20:25:18.753,98.724,94.745,9.547,9.553
2026-05-26 20:25:18.859,95.342,91.141,9.545,9.549
2026-05-26 20:25:18.965,95.268,91.309,9.538,9.546
2026-05-26 20:25:19.077,100.666,96.365,9.509,9.514
2026-05-26 20:25:19.180,95.061,91.071,9.507,9.506
2026-05-26 20:25:19.283,94.589,89.852,9.507,9.506
2026-05-26 20:25:19.385,93.368,89.623,9.511,9.511
2026-05-26 20:25:19.489,94.853,90.789,9.507,9.505
2026-05-26 20:25:19.592,94.069,89.635,9.51,9.512
2026-05-26 20:25:19.695,94.968,90.68,9.505,9.504
2026-05-26 20:25:19.799,94.697,90.607,9.534,9.536
2026-05-26 20:25:19.904,93.973,89.602,9.529,9.533
2026-05-26 20:25:20.007,94.3,90.465,9.525,9.529
2026-05-26 20:25:20.108,93.196,88.933,9.53,9.527
2026-05-26 20:25:20.211,94.553,90.205,9.529,9.53
2026-05-26 20:25:20.314,94.342,89.95,9.526,9.524
2026-05-26 20:25:20.416,92.904,88.913,9.533,9.533
2026-05-26 20:25:20.520,95.332,91.058,9.526,9.524
2026-05-26 20:25:20.622,93.019,89.132,9.528,9.528
2026-05-26 20:25:20.725,93.606,89.17,9.531,9.531
2026-05-26 20:25:20.833,100.09,96.03,9.523,9.522
2026-05-26 20:25:20.936,93.987,89.633,9.518,9.519
2026-05-26 20:25:21.037,91.838,87.583,9.531,9.534
2026-05-26 20:25:21.141,95.251,90.823,9.558,9.556
2026-05-26 20:25:21.242,92.108,88.128,9.604,9.606
2026-05-26 20:25:21.344,93.779,89.232,9.605,9.6
2026-05-26 20:25:21.457,103.825,99.825,9.575,9.576
2026-05-26 20:25:21.558,92.929,88.441,9.581,9.576
2026-05-26 20:25:21.660,92.824,88.579,9.617,9.612
2026-05-26 20:25:21.766,97.455,93.125,9.626,9.62
2026-05-26 20:25:21.866,91.834,87.754,9.644,9.638
2026-05-26 20:25:21.969,94.829,90.416,9.653,9.644
2026-05-26 20:25:22.072,93.331,89.366,9.683,9.677
2026-05-26 20:25:22.174,93.757,89.301,9.687,9.686
2026-05-26 20:25:22.276,93.173,89.076,9.69,9.691
2026-05-26 20:25:22.379,94.569,90.234,9.687,9.685
2026-05-26 20:25:22.481,93.698,89.68,9.692,9.692
2026-05-26 20:25:22.584,93.304,88.825,9.691,9.692
2026-05-26 20:25:22.686,93.303,89.099,9.696,9.697
2026-05-26 20:25:22.792,96.731,92.303,9.69,9.689
2026-05-26 20:25:22.893,92.727,88.569,9.7,9.695
2026-05-26 20:25:22.996,93.978,89.916,9.701,9.7
2026-05-26 20:25:23.097,92.976,89.109,9.702,9.703
2026-05-26 20:25:23.201,93.814,88.598,9.7,9.703
2026-05-26 20:25:23.304,94.729,90.452,9.699,9.7
2026-05-26 20:25:23.408,94.614,90.229,9.693,9.692
2026-05-26 20:25:23.520,103.918,99.584,9.667,9.667
2026-05-26 20:25:23.624,94.782,90.4,9.661,9.66
2026-05-26 20:25:23.726,93.447,88.881,9.661,9.663
2026-05-26 20:25:23.832,97.144,92.7,9.669,9.669
2026-05-26 20:25:23.934,92.94,88.885,9.671,9.673
2026-05-26 20:25:24.037,94.569,89.684,9.665,9.662
2026-05-26 20:25:24.139,93.398,89.466,9.671,9.672
2026-05-26 20:25:24.242,93.828,89.453,9.667,9.665
2026-05-26 20:25:24.344,93.08,88.959,9.669,9.67
2026-05-26 20:25:24.446,94.116,89.6,9.702,9.7
2026-05-26 20:25:24.559,104.084,99.886,9.664,9.668
2026-05-26 20:25:24.666,98.711,95.076,9.645,9.644
2026-05-26 20:25:24.771,95.363,91.278,9.65,9.653
2026-05-26 20:25:24.875,94.979,90.494,9.64,9.639
2026-05-26 20:25:24.976,93.047,89.357,9.644,9.647
2026-05-26 20:25:25.078,93.493,88.973,9.647,9.643
2026-05-26 20:25:25.179,92.601,88.208,9.65,9.652
2026-05-26 20:25:25.281,93.282,89.229,9.65,9.648
2026-05-26 20:25:25.383,92.611,88.851,9.655,9.657
2026-05-26 20:25:25.485,92.899,87.972,9.655,9.657
2026-05-26 20:25:25.587,93.756,90.037,9.656,9.654
2026-05-26 20:25:25.691,94.439,90.243,9.653,9.652
2026-05-26 20:25:25.795,95.834,91.139,9.656,9.657
2026-05-26 20:25:25.898,93.763,89.67,9.653,9.651
2026-05-26 20:25:25.999,92.795,89.108,9.656,9.658
2026-05-26 20:25:26.102,93.59,88.641,9.651,9.653
2026-05-26 20:25:26.203,92.79,88.759,9.659,9.655
2026-05-26 20:25:26.306,94.107,89.756,9.661,9.66
2026-05-26 20:25:26.408,92.742,88.49,9.665,9.668
2026-05-26 20:25:26.511,94.215,89.856,9.695,9.695
2026-05-26 20:25:26.613,92.878,88.84,9.701,9.702
2026-05-26 20:25:26.714,93.042,88.479,9.708,9.701
2026-05-26 20:25:26.819,96.307,92.038,9.712,9.711
2026-05-26 20:25:26.921,93.585,89.217,9.711,9.709
2026-05-26 20:25:27.021,91.609,87.6,9.718,9.72
2026-05-26 20:25:27.125,94.904,90.529,9.713,9.712
2026-05-26 20:25:27.227,92.966,88.972,9.715,9.717
2026-05-26 20:25:27.329,93.511,89.115,9.713,9.712
2026-05-26 20:25:27.431,93.292,89.281,9.715,9.717
2026-05-26 20:25:27.534,93.795,89.431,9.75,9.746
2026-05-26 20:25:27.635,92.552,88.48,9.769,9.77
2026-05-26 20:25:27.745,101.485,96.874,9.751,9.748
2026-05-26 20:25:27.846,92.862,88.77,9.758,9.759
2026-05-26 20:25:27.948,93.862,89.532,9.759,9.755
2026-05-26 20:25:28.051,93.863,89.633,9.755,9.759
2026-05-26 20:25:28.154,94.616,90.338,9.749,9.747
2026-05-26 20:25:28.257,93.359,89.332,9.747,9.749
2026-05-26 20:25:28.360,94.847,90.463,9.739,9.739
2026-05-26 20:25:28.463,93.572,89.468,9.739,9.738
2026-05-26 20:25:28.566,93.698,89.243,9.738,9.739
2026-05-26 20:25:28.668,93.76,89.576,9.739,9.741
2026-05-26 20:25:28.774,97.308,92.928,9.735,9.733
2026-05-26 20:25:28.877,93.225,88.686,9.734,9.737
2026-05-26 20:25:28.981,94.805,90.429,9.727,9.726
2026-05-26 20:25:29.083,93.732,89.724,9.728,9.727
2026-05-26 20:25:29.187,94.333,89.163,9.718,9.722
2026-05-26 20:25:29.290,93.695,89.824,9.72,9.72
2026-05-26 20:25:29.394,95.713,91.404,9.713,9.71
2026-05-26 20:25:29.498,94.747,89.924,9.711,9.713
2026-05-26 20:25:29.601,94.954,90.633,9.704,9.704
2026-05-26 20:25:29.703,93.438,89.273,9.701,9.704
2026-05-26 20:25:29.811,98.708,94.098,9.692,9.692
2026-05-26 20:25:29.914,94.236,90.49,9.688,9.69
2026-05-26 20:25:30.017,93.538,88.996,9.682,9.681
2026-05-26 20:25:30.120,94.136,90.01,9.684,9.685
2026-05-26 20:25:30.223,94.496,90.101,9.679,9.679
2026-05-26 20:25:30.324,93.997,89.951,9.682,9.679
2026-05-26 20:25:30.429,96.214,90.88,9.672,9.671
2026-05-26 20:25:30.532,93.7,89.623,9.672,9.673
2026-05-26 20:25:30.648,107.319,102.68,9.625,9.624
2026-05-26 20:25:30.757,99.615,96.244,9.629,9.632
2026-05-26 20:25:30.870,104.223,99.637,9.593,9.592
2026-05-26 20:25:30.986,107.624,103.463,9.546,9.55
2026-05-26 20:25:31.092,97.587,94.127,9.535,9.533
2026-05-26 20:25:31.195,93.723,89.515,9.537,9.538
2026-05-26 20:25:31.298,94.452,90.312,9.536,9.533
2026-05-26 20:25:31.399,93.264,89.468,9.542,9.541
